product_id,product_name,actual_price,discounted_price,discounted_amount,discount_percentage,category,subcategory,rating,rating_count,ranking
B00LHZW3XY,"Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages",2.16,1.5,0.6600000000000001,0.31,Office Products,Office Paper Products,4.4,8053.0,Very Good
B098JYT4SY,"Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Black+Grey)",14.28,4.79,9.489999999999998,0.66,Computers & Accessories,Accessories & Peripherals,4.1,2809.0,Very Good
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)",95.99,14.39,81.6,0.85,Electronics,"Headphones, Earbuds & Accessories",3.6,25910.0,Good
B09P564ZTJ,"Wembley LCD Writing Pad/Tab | Writing, Drawing, Reusable, Portable Pad with Colorful Letters | 9 Inch Graphic Tablet (Assorted)",19.19,2.82,16.37,0.85,Computers & Accessories,Accessories & Peripherals,3.8,1173.0,Good
B07MSLTW8Z,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",23.99,6.59,17.4,0.73,Computers & Accessories,Accessories & Peripherals,3.6,6422.0,Good
B09N6TTHT6,"E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light, LED Portable car Bulb, Indoor, Outdoor, Reading, Sleep (4 pcs)",1.19,1.07,0.11999999999999988,0.1,Computers & Accessories,Accessories & Peripherals,4.2,241.0,Very Good
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",23.99,11.64,12.349999999999998,0.51,Computers & Accessories,Accessories & Peripherals,4.4,184.0,Very Good
B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green),35.99,15.59,20.400000000000002,0.57,Electronics,"Headphones, Earbuds & Accessories",3.8,14629.0,Good
B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)",11.99,2.76,9.23,0.77,Computers & Accessories,Accessories & Peripherals,4.2,1528.0,Very Good
B07DKZCZ89,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green",5.99,1.43,4.5600000000000005,0.76,Electronics,"Headphones, Earbuds & Accessories",4.3,15032.0,Very Good
B08GYG6T12,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty",9.6,5.39,4.21,0.44,Electronics,Accessories,4.4,69585.0,Very Good
B09BN2NPBD,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More",41.94,20.39,21.549999999999997,0.51,Electronics,Mobiles & Accessories,4.1,14371.0,Very Good
B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",8.64,6.73,1.9100000000000001,0.22,Office Products,Office Paper Products,4.4,3182.0,Very Good
B073BRXPZX,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)",7.08,3.47,3.61,0.51,Computers & Accessories,Accessories & Peripherals,4.4,25886.0,Very Good
B08LHTJTBB,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",23.99,7.19,16.799999999999997,0.7,Computers & Accessories,Accessories & Peripherals,4.4,4736.0,Very Good
B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",88.2,67.19,21.010000000000005,0.24,Computers & Accessories,External Devices & Data Storage,4.4,73005.0,Very Good
B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)",31.14,23.88,7.260000000000002,0.23,Computers & Accessories,Accessories & Peripherals,4.3,20398.0,Very Good
B09M8888DM,Portronics MPORT 31 4 Ports USB Hub (USB A to 4 USB-A Ports 4 in 1 Connector USB HUB(Grey),9.59,5.99,3.5999999999999996,0.38,Computers & Accessories,Accessories & Peripherals,4.3,2125.0,Very Good
B07Z1YVP72,"AirCase Protective Laptop Bag Sleeve fits Upto 15.6"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",11.99,5.39,6.6000000000000005,0.55,Computers & Accessories,Accessories & Peripherals,4.3,11330.0,Very Good
B082FTPRSK,Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black),23.99,11.99,11.999999999999998,0.5,Computers & Accessories,Accessories & Peripherals,4.2,27441.0,Very Good
B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",3.59,0.83,2.76,0.77,Computers & Accessories,Accessories & Peripherals,4.3,255.0,Very Good
B01KK0HU3Y,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold),17.99,10.79,7.199999999999999,0.4,Computers & Accessories,Accessories & Peripherals,4.2,23174.0,Very Good
B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),8.39,5.74,2.6500000000000004,0.32,Musical Instruments,Microphones,3.8,20218.0,Good
B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),29.88,16.79,13.09,0.44,Computers & Accessories,Accessories & Peripherals,4.3,11074.0,Very Good
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",9.0,2.39,6.609999999999999,0.73,Computers & Accessories,Accessories & Peripherals,4.5,74976.0,Very Good
B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",5.99,1.79,4.2,0.7,Computers & Accessories,Accessories & Peripherals,4.1,25607.0,Very Good
B07NC12T2R,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)",59.88,21.59,38.290000000000006,0.64,Electronics,Home Audio,4.2,41226.0,Very Good
B07WKBD37W,"ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A, 250V Protected Electrical Plug for Laptops, Cameras (White)",11.99,5.1,6.890000000000001,0.57,Home Improvement,Electrical,4.0,2581.0,Very Good
B08JMC1988,"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver, IPX7 & TWS Feature(Black)",29.88,11.99,17.89,0.6,Electronics,Home Audio,4.1,18331.0,Very Good
B09GFN8WZL,"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",11.99,4.54,7.45,0.62,Computers & Accessories,Accessories & Peripherals,4.1,1779.0,Very Good
B095X38CJS,"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",1.19,1.19,0.0,0.0,Office Products,Office Paper Products,4.3,388.0,Very Good
B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,35.99,17.99,18.000000000000004,0.5,Computers & Accessories,Networking Devices,4.5,8656.0,Very Good
B07G3YNLJB,Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),37.2,21.78,15.420000000000002,0.41,Computers & Accessories,Components,4.5,92925.0,Very Good
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled",0.9,0.8,0.09999999999999998,0.11,Office Products,Office Paper Products,4.1,1269.0,Very Good
B0798PJPCL,Portronics My buddy plus Adjustable Laptop cooling Table (Brown),32.39,22.67,9.719999999999999,0.3,Computers & Accessories,Accessories & Peripherals,4.3,17394.0,Very Good
B09GFWJDY1,"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)",17.99,5.99,11.999999999999998,0.67,Electronics,"Headphones, Earbuds & Accessories",3.6,9169.0,Good
B09MZ6WZ6V,"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)",11.99,5.99,6.0,0.5,Computers & Accessories,Accessories & Peripherals,4.4,1030.0,Very Good
B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",95.99,69.59,26.39999999999999,0.28,Computers & Accessories,External Devices & Data Storage,4.5,50273.0,Very Good
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",9.59,5.99,3.5999999999999996,0.38,Electronics,Home Audio,3.9,6742.0,Good
B08WD18LJZ,"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black",7.2,2.99,4.21,0.59,Computers & Accessories,Accessories & Peripherals,4.0,1208.0,Very Good
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",5.99,2.15,3.8400000000000003,0.64,Computers & Accessories,Accessories & Peripherals,4.0,1933.0,Very Good
B06XDKWLJH,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",68.81,53.39,15.420000000000002,0.22,Computers & Accessories,External Devices & Data Storage,4.4,25006.0,Very Good
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),6.6,3.59,3.01,0.46,Computers & Accessories,Accessories & Peripherals,4.6,33434.0,Very Good
B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293",16.68,7.55,9.129999999999999,0.55,Computers & Accessories,Accessories & Peripherals,4.4,6301.0,Very Good
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",39.54,31.14,8.399999999999999,0.21,Computers & Accessories,Accessories & Peripherals,4.4,22618.0,Very Good
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",13.19,4.67,8.52,0.65,Computers & Accessories,Accessories & Peripherals,4.3,974.0,Very Good
B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",34.93,21.59,13.34,0.38,Computers & Accessories,Networking Devices,4.3,20342.0,Very Good
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",2.1,1.08,1.02,0.49,Office Products,Office Paper Products,4.4,7429.0,Very Good
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),7.19,7.19,0.0,0.0,Computers & Accessories,Accessories & Peripherals,4.0,26423.0,Very Good
B09RKFBCV7,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",95.99,23.99,72.0,0.75,Electronics,Wearable Technology,4.2,31305.0,Very Good
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",39.0,25.19,13.809999999999999,0.35,Computers & Accessories,Networking Devices,3.8,11213.0,Good
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),5.99,2.15,3.8400000000000003,0.64,Computers & Accessories,Accessories & Peripherals,4.1,10174.0,Very Good
B00CEQEGPI,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",27.54,16.14,11.399999999999999,0.41,Computers & Accessories,Accessories & Peripherals,4.2,17413.0,Very Good
B08B6XWQ1C,"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",11.94,4.19,7.749999999999999,0.65,Electronics,Cameras & Photography,4.2,6676.0,Very Good
B01DGVKBC6,"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",5.99,3.44,2.5500000000000003,0.42,Computers & Accessories,Accessories & Peripherals,4.4,8076.0,Very Good
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",7.19,7.19,0.0,0.0,Computers & Accessories,Accessories & Peripherals,4.3,355.0,Very Good
B08JD36C6H,Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),5.4,4.19,1.21,0.22,Computers & Accessories,External Devices & Data Storage,4.1,18656.0,Very Good
B00E3DVQFS,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",13.31,10.55,2.76,0.21,Electronics,General Purpose Batteries & Battery Chargers,4.4,31599.0,Very Good
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",11.99,2.39,9.6,0.8,Computers & Accessories,Accessories & Peripherals,3.9,1075.0,Good
B00BN5SNF0,"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",3.0,3.0,0.0,0.0,Electronics,General Purpose Batteries & Battery Chargers,3.9,13971.0,Good
B09SGGRKV8,"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable and Lightweight Design(Red)",5.99,2.39,3.6,0.6,Electronics,"Headphones, Earbuds & Accessories",3.6,2492.0,Good
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",22.8,10.79,12.010000000000002,0.53,Computers & Accessories,Accessories & Peripherals,4.4,13552.0,Very Good
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",11.99,2.39,9.6,0.8,Computers & Accessories,Accessories & Peripherals,4.0,575.0,Very Good
B084BR3QX8,LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,11.99,1.79,10.2,0.85,Computers & Accessories,Accessories & Peripherals,3.5,2523.0,Good
B09VC2D2WG,"Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",17.99,5.63,12.36,0.69,Computers & Accessories,Accessories & Peripherals,4.1,352.0,Very Good
B09163Q5CD,"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",23.15,14.24,8.909999999999998,0.38,Computers & Accessories,Accessories & Peripherals,4.1,1662.0,Very Good
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,17.99,10.19,7.799999999999999,0.43,Computers & Accessories,Accessories & Peripherals,4.0,7352.0,Very Good
B083RD1J99,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",4.79,3.94,0.8500000000000001,0.18,Computers & Accessories,Accessories & Peripherals,4.1,3441.0,Very Good
B09Z7YGV3R,"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip (Black)",8.39,3.23,5.16,0.62,Computers & Accessories,Accessories & Peripherals,4.0,93.0,Very Good
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,4.8,3.59,1.21,0.25,Electronics,Cameras & Photography,3.8,40895.0,Good
B07Z53L5QL,"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black",17.99,6.59,11.399999999999999,0.63,Computers & Accessories,Accessories & Peripherals,4.3,11006.0,Very Good
B00P93X0VO,"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",1.44,1.37,0.06999999999999984,0.05,Office Products,Office Paper Products,4.2,8938.0,Very Good
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10",1.44,1.44,0.0,0.0,Office Products,Office Paper Products,4.1,4308.0,Very Good
B09C6HWG18,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C to C Cable, Supports PD & QC 3.0 Charging, 5 GBPS Data Transmission – Black",23.99,11.64,12.349999999999998,0.51,Computers & Accessories,Accessories & Peripherals,4.2,462.0,Very Good
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",8.34,2.51,5.83,0.7,Computers & Accessories,Accessories & Peripherals,4.5,107686.0,Very Good
B07X2L5Z8C,"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite",27.54,17.88,9.66,0.35,Computers & Accessories,Accessories & Peripherals,4.6,10652.0,Very Good
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,1.19,1.19,0.0,0.0,Home & Kitchen,Craft Materials,4.3,5036.0,Very Good
B07L9FW9GF,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",2.99,1.79,1.2000000000000002,0.4,Computers & Accessories,Accessories & Peripherals,4.0,5057.0,Very Good
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,33.59,6.9,26.690000000000005,0.79,Computers & Accessories,Accessories & Peripherals,4.2,8537.0,Very Good
B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",11.99,4.0,7.99,0.67,Computers & Accessories,Accessories & Peripherals,3.3,9792.0,Good
B00LOD70SC,Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),2.52,2.14,0.3799999999999999,0.15,Office Products,Office Paper Products,4.3,2450.0,Very Good
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",41.88,19.19,22.69,0.54,Electronics,"Headphones, Earbuds & Accessories",3.7,676.0,Good
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),15.59,5.99,9.6,0.62,Electronics,"Headphones, Earbuds & Accessories",3.9,1173.0,Good
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",5.99,2.39,3.6,0.6,Computers & Accessories,Accessories & Peripherals,4.3,9998.0,Very Good
B09NC2TY11,"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",71.99,29.99,42.0,0.58,Electronics,Wearable Technology,4.1,5852.0,Very Good
B0BDS8MY8J,"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",11.99,2.39,9.6,0.8,Computers & Accessories,Components,4.2,362.0,Very Good
B09X7DY7Q4,SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s Read & 80MB/s Write,21.6,11.27,10.330000000000002,0.48,Electronics,Accessories,4.5,205052.0,Very Good
B09YV575RK,"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385px High Res, IP68 & SpO2 Monitoring, Pin Code Locking Functionality & Split Screen Access, Built in Mic & Speaker for HD Calls, Black, Free Size",119.99,29.99,90.0,0.75,Electronics,Wearable Technology,4.0,9090.0,Very Good
B08LW31NQ6,"Lenovo 600 Bluetooth 5.0 Silent Mouse: Compact, Portable, Dongle-Free Multi-Device connectivity with Microsoft Swift Pair | 3-Level Adjustable DPI up to 2400 | Battery Life: up to 1 yr",34.68,17.27,17.41,0.5,Computers & Accessories,Accessories & Peripherals,4.5,4099.0,Very Good
B09ND94ZRG,"Boult Audio Airbass Propods X TWS Bluetooth Truly Wireless in Ear Earbuds with Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls and Voice Assistant (Red)",71.99,13.19,58.8,0.82,Electronics,"Headphones, Earbuds & Accessories",3.5,12966.0,Good
B00P93X6EK,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Unruled, 300 Pages",1.92,1.88,0.040000000000000036,0.02,Office Products,Office Paper Products,4.5,4428.0,Very Good
B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",19.19,11.99,7.200000000000001,0.38,Computers & Accessories,Networking Devices,4.3,12093.0,Very Good
B0994GP1CX,"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15.6"" Laptop| 15.6"" Keyguard| (3.93 x 11.81 x 0.39 inches)",11.99,1.38,10.61,0.88,Computers & Accessories,Accessories & Peripherals,3.3,5692.0,Good
B07H8W9PB6,"KLAM LCD Writing Tablet Screenwriting Toys Board Smart Digital E-Note Pad 8.5 Inch Light Weight Magic Slate for Drawing Playing Noting by Kids and Adults Best Birthday Gift Girls Boys, Multicolor",5.99,2.1,3.89,0.65,Computers & Accessories,Accessories & Peripherals,4.1,21.0,Very Good
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,56.4,23.99,32.41,0.57,Electronics,Cameras & Photography,3.8,1880.0,Good
B08D9NDZ1Y,"HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal for Home.",52.0,47.99,4.009999999999998,0.08,Computers & Accessories,"Printers, Inks & Accessories",3.5,21762.0,Good
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",21.6,10.79,10.810000000000002,0.5,Computers & Accessories,Networking Devices,4.1,22375.0,Very Good
B08WJ86PV2,RPM Euro Games Gaming Mousepad Speed Type Extended Large (Size - 800 mm x 300 mm x 3 mm),11.88,3.59,8.290000000000001,0.7,Computers & Accessories,Accessories & Peripherals,4.5,2453.0,Very Good
B078HRR1XV,Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-inch x 3.5-inch)(15x8cm) | Battery Free Cordless Pen with 2048 Pressure Level,56.39,39.64,16.75,0.3,Computers & Accessories,Accessories & Peripherals,4.4,13544.0,Very Good
B09P22HXH6,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",65.88,22.68,43.199999999999996,0.66,Computers & Accessories,Accessories & Peripherals,4.1,10976.0,Very Good
B00LM4X3XE,Parker Quink Ink Bottle (Black),1.2,1.08,0.11999999999999988,0.1,Office Products,Office Paper Products,4.3,3061.0,Very Good
B09YLFHFDW,"Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Battery, DSEE-Upscale, Splash Proof, 360RA, Fast Pair, in-Ear Bluetooth Headset with mic for Phone Calls (Black)",33.48,19.19,14.289999999999996,0.43,Electronics,"Headphones, Earbuds & Accessories",3.6,2272.0,Good
